,k,silhouette,calinski_harabasz,davies_bouldin,inertia,cluster_size,cluster_sum_dist,cluster_mean_dist,time
214,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,424,339.83817655759265,0.8933816346016291,677.9390254020691
215,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,98,76.36910015607944,0.8785797271771245,677.9390254020691
216,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,881,842.0854249038509,0.9775543534387342,677.9390254020691
217,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,281,222.48848226145046,0.887636479311181,677.9390254020691
218,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,744,699.3023271483315,0.9693433388372212,677.9390254020691
219,45,0.022928452574229086,49.748353321821,5.813682249209311,18063.845557787114,161,138.33084125339312,0.9259497966699554,677.9390254020691
220,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,3441,3381.372181670586,0.9910609707616006,705.7083959579468
221,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,305,264.63656992650147,0.9305210802756702,705.7083959579468
222,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,197,169.82538640018373,0.9274756810382877,705.7083959579468
223,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,373,335.0581097613467,0.9472545394078924,705.7083959579468
224,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,269,230.23713712934287,0.9240797686033959,705.7083959579468
225,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,432,344.7216002079564,0.8914861039670341,705.7083959579468
226,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,547,486.810483260785,0.9426939237694355,705.7083959579468
227,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,483,417.8203360946026,0.9292805057422581,705.7083959579468
228,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,487,401.19277241661183,0.9061743208676694,705.7083959579468
229,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,175,129.14639841906882,0.8556211013202584,705.7083959579468
230,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,209,176.65652309491622,0.9180025273746856,705.7083959579468
231,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,274,245.4140109968048,0.9457303188352221,705.7083959579468
232,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,236,194.91433776353273,0.9066947939822543,705.7083959579468
233,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,303,255.63638301903336,0.9169504676930956,705.7083959579468
234,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,841,788.5114413260291,0.9680787337805992,705.7083959579468
235,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,377,270.13156549330256,0.842167077953737,705.7083959579468
236,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,711,670.962753946949,0.971267791178313,705.7083959579468
237,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,276,243.18806503337265,0.9376025640539144,705.7083959579468
238,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,437,352.19351425788955,0.8959027057308426,705.7083959579468
239,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,194,153.79991001764745,0.8875235917763222,705.7083959579468
240,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,228,188.43613058692847,0.9070478334690029,705.7083959579468
241,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,256,188.53833165271504,0.8537959283792956,705.7083959579468
242,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,614,510.1470983283019,0.9099382754270758,705.7083959579468
243,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,117,97.03659316401104,0.9088101306766965,705.7083959579468
244,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,497,414.92731028251393,0.9120819722688512,705.7083959579468
245,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,190,152.66979183391112,0.8943386099073373,705.7083959579468
246,50,0.02393295133345219,47.11082357747606,5.628656291107336,17968.256619684587,111,89.25856528092427,0.8938636849270641,705.7083959579468
