,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,param_validation_fraction,param_warm_start,params,split0_test_ROC,split1_test_ROC,split2_test_ROC,split3_test_ROC,split4_test_ROC,mean_test_ROC,std_test_ROC,rank_test_ROC,split0_train_ROC,split1_train_ROC,split2_train_ROC,split3_train_ROC,split4_train_ROC,mean_train_ROC,std_train_ROC,split0_test_Loss,split1_test_Loss,split2_test_Loss,split3_test_Loss,split4_test_Loss,mean_test_Loss,std_test_Loss,rank_test_Loss,split0_train_Loss,split1_train_Loss,split2_train_Loss,split3_train_Loss,split4_train_Loss,mean_train_Loss,std_train_Loss
64,0.42410478591918943,0.03841977687306314,0.007001161575317383,0.0012635768127772712,0.1,200,0.2,0.1,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.1, 'warm_start': True}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
65,0.408199405670166,0.020273561718971347,0.006001567840576172,3.018043975533802e-06,0.1,200,0.2,0.1,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.1, 'warm_start': False}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
66,0.4001269817352295,0.028405405383372814,0.005992507934570313,0.0012653707698197685,0.1,200,0.2,0.2,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.2, 'warm_start': True}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
67,0.42280049324035646,0.029435399103465397,0.005399036407470703,0.0004755710816746546,0.1,200,0.2,0.2,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.2, 'warm_start': False}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
68,0.42119555473327636,0.012362316727597068,0.006399822235107422,0.001355372807515264,0.1,200,0.2,0.3,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.3, 'warm_start': True}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
69,0.454410982131958,0.04632017540872514,0.0058063030242919925,0.00040802756968027213,0.1,200,0.2,0.3,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.3, 'warm_start': False}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
70,0.41340389251708987,0.01349907721797005,0.0059987068176269535,0.0008934029267443273,0.1,200,0.2,0.4,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.4, 'warm_start': True}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
71,0.4277976036071777,0.015313153763283308,0.005599355697631836,0.0004902528282863356,0.1,200,0.2,0.4,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.2, 'validation_fraction': 0.4, 'warm_start': False}",0.8536173089925625,0.8203177822853278,0.815077755240027,0.8328262339418525,0.8568289384719404,0.8357336037863421,0.016956441186360367,393,0.9997473790577239,0.9998631636562672,0.9994737063702581,0.9999052671466465,0.9999894741274051,0.9997957980716603,0.00017895221706330292,-0.14290212869972505,-0.17720846630255424,-0.17769478601851482,-0.14566381207203857,-0.1628709487027568,-0.1612680283591179,0.01488155313729041,265,-0.0196742167509312,-0.018411206974179296,-0.02046080711625039,-0.018983594962263272,-0.01711495355164841,-0.01892895587105451,0.0011369815989537451
72,0.6652130126953125,0.029873309967664526,0.006601095199584961,0.0011997236451200466,0.1,200,0.4,0.1,True,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.1, 'warm_start': True}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
73,0.6617865085601806,0.02225331521905979,0.005812454223632813,0.0007507456086811035,0.1,200,0.4,0.1,False,"{'learning_rate': 0.1, 'n_estimators': 200, 'subsample': 0.4, 'validation_fraction': 0.1, 'warm_start': False}",0.8527721433400947,0.829107505070994,0.8282623394185261,0.871365787694388,0.8612237998647735,0.8485463150777554,0.017254631717612982,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.14501301946001216,-0.1616798607290823,-0.17212417265956853,-0.1357193911333022,-0.15479386035684245,-0.1538660608677615,0.012672433791389123,153,-0.007939296768444532,-0.006789386827419666,-0.008996009692481419,-0.007997685489134017,-0.007679015922678391,-0.007880278940031604,0.0007060700981231256
